login_frequency,quiz_attempts,assignment_submission_rate,time_on_platform,forum_participation,video_completion_rate,grade_trend,absenteeism_rate,help_seeking_behavior,burnout_risk
11,7,67.95539682274791,158,4,79.57637313115325,-1,16.570248172347892,1,1
16,3,63.121444725259515,377,0,43.14071702447487,0,0.0,0,1
7,3,68.55897840969358,134,1,87.87360062186251,1,6.916198532682428,1,1
14,6,96.2695573774416,390,2,16.675295390574583,-1,6.41332706551335,2,1
7,5,100.0,193,3,43.7249539173104,0,31.803499538682413,2,1
9,3,72.61384655256839,259,1,40.18990658502126,0,1.6255966817419836,3,0
19,3,76.47320764288531,518,0,99.38413344029819,0,18.9855335149157,1,1
11,5,67.97222907745001,221,2,98.6994095400663,-1,30.94472614737505,1,1
12,3,60.26032183457936,274,2,27.08235627997492,-1,25.054133002314874,2,1
15,1,90.62094037331956,485,2,66.6952264628505,0,30.214501571692768,1,1
13,5,84.67624363554596,436,1,58.19674779198462,-1,31.69951282978696,0,1
12,7,82.12585579208651,189,1,23.89361421166649,-1,15.561815167807412,0,1
13,3,65.19932155403944,165,1,25.100173549398075,-1,19.75105578419808,0,1
21,1,100.0,402,1,99.03265556315992,0,16.949263912691276,2,1
11,4,75.95971914340632,366,1,50.74569942588394,0,19.807685298317033,0,1
12,4,88.4035170977977,416,1,21.322116280006615,0,19.217970405820935,1,0
16,8,64.5452631370633,281,1,29.331103486532886,0,32.17394551251721,0,0
16,3,79.71369772455955,439,1,34.15132605236947,-1,17.91780221032683,2,1
16,4,85.496493474863,634,2,55.98255369867574,0,5.4622816783727455,0,0
14,4,85.92490261663968,396,0,40.19933165556783,-1,20.958372940409202,0,1
7,8,83.8557825188395,254,4,50.95106073009289,0,22.308048278259474,2,1
18,3,87.93426990458528,593,3,24.984959599122647,-1,6.780458943384019,1,1
7,2,68.43375452760446,124,2,39.40558215287555,1,6.371444784985178,1,1
13,3,84.36847126527591,305,0,16.328493344597863,-1,24.50843599340236,1,1
8,5,83.36509220176333,202,2,90.07392461282639,1,9.669637134520377,0,1
11,5,84.78007221034073,284,1,27.887722945172044,1,10.864176763432468,1,1
13,6,82.86814260783018,420,0,78.12101218858649,0,10.385292482294458,0,1
13,5,66.72144671303923,367,2,41.45966093830114,1,17.451302135300576,0,1
13,5,66.18640297469231,19,0,52.6957587045814,-1,26.032323861215488,0,1
18,6,55.42878176938538,260,1,36.21349355151041,-1,21.6863583518759,0,1
13,0,91.81041411814357,97,2,72.67971439966328,0,10.377362169381936,0,1
11,3,91.93189011682239,290,1,86.00917773472366,-1,28.380659269790275,1,1
15,1,92.12260349466544,403,3,35.76431662656293,0,23.694263781695668,3,0
16,6,85.68147954953741,436,1,31.79958792972332,0,24.924641950780103,0,1
7,1,56.40256938738267,121,2,71.32962389175071,-1,24.599278700956454,2,1
14,7,69.6794740985768,425,0,27.563775451094877,0,9.85411018943558,0,0
14,3,84.04498501111735,430,1,67.5855789048795,-1,5.801464511083989,1,1
10,3,83.62621603350155,149,1,18.4985271724272,0,11.615770418667216,1,0
17,3,79.32702144217575,225,1,65.81234439646184,1,24.906046298638753,2,1
11,3,86.42700643489896,274,1,56.20660606093898,0,3.2012515856173955,1,1
12,4,82.13982049222295,472,1,20.25151440186775,0,1.8489386517803013,1,0
11,5,83.44924558661634,424,2,68.41932713781398,0,0.0,0,1
12,4,74.33121600601581,354,1,50.19014413306682,1,2.4390892847508354,2,1
7,2,93.78413183345909,134,2,29.540354573537712,-1,7.10911324488113,3,1
6,3,76.83074069583539,192,4,41.80457401319596,1,16.24495095430636,0,1
18,4,66.03221100375248,384,1,54.289189507503664,0,3.4852532149841373,1,0
8,2,72.74801184617526,150,2,18.23988045379438,0,21.619481726630806,1,1
8,3,77.81840570365624,62,2,96.18485348155188,1,15.450692148531955,1,0
3,0,93.92803346042616,77,0,69.9005940590909,1,0.0,0,1
9,8,81.49278401878249,179,1,19.22814831589264,0,14.814764596976966,2,1
6,4,79.76622137241222,154,0,84.05759658956136,-1,16.415317122520896,0,1
18,3,67.01603890284846,118,1,39.02994378515309,1,34.165032067183304,1,1
16,8,91.42579107795491,421,2,63.711958304186545,0,17.420320646062006,1,0
9,5,74.17657415171936,49,2,34.9428557421616,0,0.0,0,1
21,3,80.79966569270397,707,0,76.00653504231465,-1,17.29593369282579,0,0
15,5,99.76219692258238,437,2,75.07080775000921,0,16.744087485610876,0,0
10,1,88.10515997259165,227,0,59.683911118517614,1,21.049138271835687,0,1
2,4,62.46095142741791,59,1,31.683303322442026,0,41.369468365793395,1,1
21,3,60.765877163770334,360,1,32.833342676093096,1,9.634293141054624,0,0
6,1,81.22827459856904,153,0,44.457651702544865,-1,8.473762365611385,0,0
5,3,67.44711262150234,156,2,23.051095065665677,-1,19.69075991872984,2,1
16,4,89.78256097159597,10,2,40.38901418718312,0,33.25563685158096,0,1
21,1,82.50715677957974,449,1,71.59191411234812,1,21.7104604659568,1,0
17,6,83.98461722828635,421,0,84.77607520534791,1,11.573582980839237,1,1
14,2,73.51908182029176,328,2,39.93240614440253,1,24.848596384708692,1,0
14,4,100.0,513,0,31.02312324289276,-1,32.938578884156094,0,1
15,4,100.0,240,1,84.93783205016209,1,7.312107179574085,0,0
15,6,78.65698331491943,300,0,90.16336246473291,1,4.9931334223121375,0,0
13,3,86.23647098098002,125,0,46.90193709808579,-1,15.55863134893524,0,0
12,3,83.16900811677175,444,2,12.421373846467047,0,18.011486340469517,2,1
11,2,78.88375763870718,253,1,72.54654588047367,0,28.84056377326512,0,1
8,7,72.01515438720644,171,4,80.56299125648165,0,10.312296027072318,2,1
10,2,68.98038415023427,245,1,11.622182784799621,1,19.018789866259652,1,1
5,4,68.3728328136937,150,2,63.55277680073618,-1,30.568988099865834,0,1
11,5,86.86288030658974,305,1,62.95318824197575,0,17.23978902153021,0,1
8,2,75.76390626155637,369,1,44.08371178731226,-1,11.047821242666153,0,1
7,5,51.060485798313636,200,1,77.4790593265754,0,20.701970555231892,1,1
12,5,87.33829864717987,255,0,48.53611343029246,1,11.6963629674539,0,1
17,3,81.54086461043013,348,1,70.90983566122276,-1,18.376217827466377,1,1
15,4,98.16007601681375,327,0,56.540557417163676,0,13.135916481109437,0,1
5,4,86.47746876509211,64,1,32.36181442325595,1,13.556612734801885,2,1
8,2,64.25591684427644,202,0,64.58507767091186,1,10.971515176648225,1,1
15,3,55.243880311240225,469,2,76.32176453612574,0,9.262933133585681,5,1
8,3,73.36633138794475,160,0,97.65151060933033,-1,24.939840905447994,0,1
11,3,74.49871095167617,203,2,44.20980521221721,0,16.89976441274826,0,1
14,6,93.31791041200199,519,0,15.8025290199716,1,27.738053552809596,0,1
8,1,81.89354881252513,108,1,98.91740990992166,1,0.0,1,1
12,2,95.6042619771821,101,3,66.14259934829826,-1,9.801931718482354,0,0
6,3,66.10200333156838,94,2,95.18054123446923,0,7.593120372715658,3,1
9,1,93.58317261256538,114,2,19.34443774100074,-1,12.46052751524307,2,1
13,6,90.65186984117103,365,2,40.78304558834119,-1,4.680022950703542,1,0
5,4,57.781190662825644,110,2,22.05430289854519,0,0.0,2,1
13,3,97.87141409512927,302,2,85.19591391238535,-1,21.722546490030943,3,1
11,9,83.12150190119624,376,2,89.23084672863845,-1,9.067948740806065,0,1
14,5,86.70453404642207,272,1,55.11805298875184,1,20.556588918570416,0,0
12,6,71.62124665085892,374,3,26.79455958958274,0,3.216913897847892,0,0
17,5,97.30296415506368,630,3,21.440707213573766,1,0.0,0,0
12,3,67.76977204913356,256,2,62.93476990721861,0,17.41225266815159,1,1
10,4,91.98510422048736,308,2,55.57386921267705,1,21.326833769689788,1,1
12,5,91.84728971090405,276,1,72.53101921309008,0,8.844451663022658,1,1
14,7,70.30999086193333,453,1,37.46865363579921,0,4.829275489720731,2,0
12,1,100.0,149,1,46.2131195521926,0,27.492726141834794,0,1
12,6,84.77834176261022,142,3,11.922496646604163,-1,14.42771773973794,0,1
9,3,89.8467113232523,196,2,64.9128740567976,1,5.01873984907583,2,0
9,5,63.67455045597093,160,0,48.082916921183006,0,0.029074013682679478,0,1
6,3,100.0,125,2,92.77881704321031,-1,8.115817237105336,0,1
18,5,67.30531671729892,418,0,67.76076679343244,0,11.05678740916259,0,1
7,4,94.29863719319117,215,0,45.88250423047244,1,22.62860484430528,0,1
9,6,70.06273938481965,195,1,33.72302627860154,-1,14.833067604654143,0,1
9,4,74.57213436582781,165,0,91.47564483468749,-1,13.645110586485044,0,1
15,6,91.46504852662537,332,2,11.463856670569895,1,5.846392381563993,1,0
10,5,94.33063256410189,188,1,39.422122052715295,-1,28.80785786697017,0,1
16,2,66.74458901063078,280,5,94.91550254092314,-1,24.764865127788056,1,1
9,1,95.08566602868393,108,1,68.86297062834166,0,23.966994892570668,1,1
13,1,94.53976594159833,332,4,57.94471641549692,0,14.39146317257994,2,0
8,3,70.74455909386128,163,1,28.318124612838467,0,19.010237996660596,0,1
20,5,100.0,654,3,85.00372968289484,0,0.0,2,0
7,3,64.51770846102355,93,3,28.377915633349847,1,17.024468116281223,0,1
13,5,74.50272900666862,268,2,32.342817836912495,1,34.22881694713039,1,1
14,4,87.74803148910387,553,2,27.26660285846697,1,9.196436246786265,1,0
13,3,71.75720458356872,227,3,24.233451451256975,0,5.14395416472197,1,0
11,6,85.16582902815209,254,2,95.79812463809226,-1,13.576195047809001,0,0
11,5,84.89291294563954,168,3,64.18284365271776,1,6.385616832327383,1,0
12,6,79.75510876092736,170,0,67.40534188090845,-1,5.758685380798665,0,0
11,2,91.98880646308672,411,2,95.88929191109051,1,17.650081530323213,1,0
15,5,79.25967048810833,395,3,30.751754961300637,-1,23.244983893518867,0,1
20,6,84.77849282576567,521,0,10.532578473792286,1,17.74055756130115,0,0
9,3,95.75766252985483,102,1,63.899528461326206,1,3.536929320055574,2,0
6,5,91.48823452031009,167,3,55.706036790174274,0,8.307892798889148,1,0
11,5,91.4322074897705,376,1,52.988533965846464,-1,18.210776479014285,0,0
22,6,68.20984477339864,752,2,15.569219012157923,-1,21.574034619786488,4,1
8,3,88.29751090601586,242,4,50.899137991730605,0,12.919824086413021,1,0
18,6,71.45801450836595,287,2,35.8803608581629,-1,6.0668676801358,0,1
18,11,66.62302024266369,495,2,34.71082095018818,0,22.744214036054885,0,1
9,5,81.13952384458038,273,0,30.014342216118354,0,33.12472289720358,2,1
14,6,71.14845776018092,149,0,39.92755237791137,0,26.23806760805098,1,0
18,5,91.48741262607973,288,1,41.78197676290712,0,34.84415118237388,0,0
10,5,91.77442551634388,321,0,37.78981987257977,0,8.786137232035953,1,0
11,2,59.1684851628227,352,3,98.0877444147558,-1,25.31397801919874,2,1
9,10,72.06036952507732,113,3,93.94579769585384,1,27.88395493219448,0,1
7,2,64.48255993698402,219,1,61.7059089572376,1,10.128763692711349,3,1
9,2,76.4484486808853,231,1,98.29493545692789,0,6.743670607477046,0,1
7,2,87.4621080384259,218,2,99.2078209287271,-1,5.388930905742585,1,1
12,3,79.09254282185934,239,3,42.03457390155722,1,14.089926071129577,0,0
8,3,74.92288911199438,241,4,50.066879116577006,-1,0.0,2,1
12,3,97.60211832175767,381,1,96.3155599286199,-1,31.89462897998741,0,1
5,3,54.34171392884454,110,1,64.7763579368818,0,2.162255437430092,0,1
13,7,96.8424627222187,326,3,29.163617455354526,-1,19.218232861742496,0,0
15,5,75.46854048213417,297,2,72.04426015028503,-1,0.0,0,0
4,6,81.06269187864653,152,0,28.517156384147878,1,35.4525862507221,1,0
13,1,75.6716399473587,312,1,40.54219693046612,0,27.494372807460707,0,1
16,4,100.0,281,1,30.48041467858164,1,0.0,2,0
7,3,67.22825803833689,134,2,32.048219434045805,-1,18.050456863655466,1,1
18,7,82.14083643666324,468,0,10.419002341010403,1,12.584458995464194,0,1
13,4,88.32926382231996,403,1,89.26379489795066,0,16.550218671402522,1,1
9,3,62.66796678537799,128,0,36.639144574821444,-1,21.353165710718788,2,1
11,7,70.96122195464616,437,2,17.7736941570515,1,6.994219531471677,1,0
14,1,80.22185759802124,384,1,17.828866511297967,1,14.463855845126346,1,0
12,4,71.3600195837875,344,1,60.041644881485695,-1,0.0,0,1
14,3,72.2128987453702,339,1,99.36284954805434,1,15.831853524697792,2,1
8,5,77.80164804308275,201,1,23.05202205431725,0,0.0,0,0
12,2,89.79497597975407,285,2,18.96596028546935,1,28.05794767735239,0,1
6,4,77.88738667746227,198,2,49.44734923618816,1,0.35176139228842374,1,0
11,4,94.94111433367536,274,5,60.69981284567159,-1,17.94319249035366,0,1
8,4,70.02690660808774,249,1,36.49423229901464,-1,23.286286211368612,1,1
9,6,66.97693287431856,193,0,37.22698832624798,0,33.64150110711987,0,1
16,8,100.0,425,2,48.20288516640545,1,32.733464727707556,0,1
16,5,74.10450246801386,297,2,38.27310536355454,0,28.939025239838898,0,1
14,3,66.26905591513409,486,1,92.37984252116651,0,14.839605385958441,0,0
7,4,61.09535269873804,128,2,13.775911416156607,-1,26.15654871666828,0,1
10,4,94.90124144570727,224,0,31.11131438832472,1,17.759522085342972,0,0
16,4,77.90434582407929,359,2,82.76975166046792,0,18.61191952632592,1,0
12,7,78.95548317920321,266,0,85.05623121984611,1,8.797825347982952,1,1
21,5,80.08957946096032,646,3,20.039957106778104,1,32.41495222697658,0,1
13,5,94.15531461603737,292,0,97.6387105011445,-1,6.97129973256639,1,0
12,6,79.84564199228896,433,1,72.40193649091981,0,4.295950072110422,0,1
10,2,100.0,184,1,34.5333750385236,1,19.07645655558882,3,1
12,7,83.60512688865074,316,3,51.043407833300904,-1,0.0,0,0
11,3,94.74141720349985,206,1,36.74247576111705,1,16.175596944497403,2,0
14,5,91.66287829485287,397,3,23.502002486897744,1,31.34631834909587,1,1
15,2,81.56263215690355,373,3,36.206025827402364,0,19.15086657854438,1,1
8,4,74.95634816775444,190,1,62.20827437406566,-1,15.316192453042689,1,1
6,6,85.98356714279865,207,2,84.33727253519218,-1,6.600090631764608,1,1
4,6,88.12118477448728,79,0,42.71761674006195,0,0.0,1,1
14,0,75.12896742248168,415,1,41.311138649305754,-1,23.63558245724505,1,1
7,0,83.99606639140787,131,0,52.12006309731904,0,15.279902958070725,1,1
3,2,96.83445973911515,77,2,68.01000399679117,0,21.245289100686552,1,1
13,4,100.0,200,3,77.64546361890784,0,0.0,2,0
21,3,92.25243184419305,413,1,39.41195543195265,0,22.31992431609566,0,1
11,4,100.0,267,1,62.77172210426251,1,34.85779549373067,2,1
15,3,74.44750946552253,592,0,45.04247571527942,0,28.413058748422863,0,1
12,8,90.42258702471153,309,1,74.47598653270474,0,17.966593265160526,2,1
11,6,98.06223410297527,420,2,24.82074284653187,1,4.55527461621112,1,0
15,3,71.24400000433604,401,0,33.12323785461665,0,16.21796640418871,2,1
10,0,76.1729186554599,219,4,48.34543778584748,1,16.540880330055167,0,1
13,2,100.0,485,0,90.04733109292309,-1,10.043884017727294,1,0
13,3,70.29881373055672,370,1,61.59932104156212,1,10.80746736557073,2,1
9,6,65.90643960813148,178,2,96.88565070832705,0,35.98565904559243,3,1
15,3,100.0,431,7,19.294991675297545,1,5.342774093429677,1,0
11,4,96.36115869976527,249,1,51.415787228584136,1,10.711241617362646,1,0
8,9,87.18544292780523,72,1,47.71706770408458,0,20.611077487342975,1,0
14,7,81.45147094425008,454,0,64.01855587653716,0,36.80908819368474,1,1
8,3,76.73770593274021,270,1,83.07681478368204,1,11.989555045571445,1,1
12,2,85.38338648570861,476,2,85.73032230247541,-1,0.0,0,1
11,2,100.0,312,1,70.31751478349574,1,0.0,1,0
16,2,84.86279351370491,368,5,67.73827278209983,-1,40.20107908822168,0,1
13,4,100.0,411,2,95.41265878403267,1,0.0,1,0
11,6,71.22469617231724,349,2,44.53186614745822,0,15.75977208880852,0,1
15,3,81.76383094806077,571,3,84.95049827696394,0,0.0,2,1
17,3,77.52329598803301,418,5,92.93533543830647,-1,7.1127404890197585,0,1
14,5,68.978301482052,331,0,54.23853198386772,0,8.517445337955323,1,0
12,5,80.16299520388414,231,2,75.61923207429703,0,0.0,1,1
6,5,87.00795161992528,175,2,43.93178710038155,0,27.19031671831758,2,1
7,7,88.29076215942436,88,1,24.299111277586366,-1,19.30758005142529,0,1
10,3,100.0,312,0,62.78534933251827,1,10.729527696681522,3,1
9,2,87.57360963668272,267,2,27.68244857645787,-1,9.251507549269775,1,0
11,1,95.8016416441554,326,1,51.183921772348214,1,25.884929532441006,0,1
12,6,82.79313095558771,313,0,88.55913819954999,0,15.899864397269257,0,1
14,4,100.0,521,0,17.741636880731246,0,35.85670953024382,0,1
11,4,100.0,351,0,12.738568209818467,-1,10.523765344737116,2,1
13,6,88.3730215717114,261,0,64.58300626436989,0,19.255791155789616,1,1
12,1,70.08809181458102,243,2,39.79551939354056,0,2.685912171606976,1,1
4,4,75.41433972667397,71,0,47.614393623332376,-1,10.667519002619837,1,1
8,3,85.38321163846194,235,2,46.51395297924984,-1,25.37509052437578,1,1
11,4,87.47797642300775,186,0,17.795820610860723,-1,26.788189731820587,1,1
7,4,90.38110161261247,235,2,10.32097894116351,-1,33.41313027717352,0,1
14,4,87.52237217476049,498,2,90.85809185778379,-1,19.450601859327595,0,1
18,2,82.08381899507127,323,3,29.601870481337176,-1,27.357608819390563,3,1
16,2,74.36561870557446,376,1,48.347109267785946,0,21.238873312555732,0,1
11,7,86.81365913517075,276,2,97.47332170039708,0,10.86972834277341,1,0
17,7,100.0,545,2,84.40863237852871,0,0.0,0,0
12,2,94.23914326513305,454,2,19.7137769736432,-1,12.685361674810466,1,1
10,5,88.41644739563438,115,4,55.766712845132716,0,3.5470897979006395,0,0
9,3,94.35480308587302,202,2,75.70711238455144,0,25.545940642878193,3,1
10,4,77.54723165318977,228,1,72.85535064992912,0,26.113518669933114,3,1
10,1,75.90081824700016,137,2,78.47576671640232,1,4.844744653745632,1,1
12,3,73.02657874760821,253,1,51.170918939923176,0,26.121456854365448,2,1
12,5,80.49656052676674,341,2,25.83306363972539,0,3.1969524336277146,1,1
12,2,76.93592923949103,273,0,51.83851995274354,0,29.446284466304903,1,1
13,4,96.49929688782566,164,0,68.30985242559628,0,13.38336565481166,0,1
16,5,76.29611898781373,767,0,64.77328779446512,1,19.587655211699282,0,0
15,2,72.36733940530101,406,1,16.34698484097467,1,29.49358971683474,1,1
6,5,100.0,155,3,15.845719067397258,0,20.96893703501604,0,1
1,4,76.58349722702388,16,4,96.87320480396907,1,13.664103330996358,1,1
15,3,83.8423414870042,406,0,23.662490953579393,0,23.74667497277103,2,1
6,4,87.41587389692094,142,3,36.50162176105498,0,5.3253887839832,3,0
11,5,68.35968257295022,108,1,79.08710339405489,-1,0.0,0,1
7,5,96.82580523403684,115,1,46.870936824085746,0,26.460277143092416,1,1
4,6,89.64542848493473,125,0,26.331836793402942,1,1.8735074470979196,2,1
14,0,100.0,567,5,52.050914407880335,1,24.218503704288302,1,1
15,3,73.8493367533828,419,4,61.20549736870293,0,16.412327624708663,0,1
9,4,83.18950950971391,304,0,50.74899483502681,0,14.855027677419773,1,1
1,2,82.47226905993034,23,0,92.70514679248981,0,5.549925835519598,0,1
9,6,85.16666193220026,218,3,35.62293655895539,1,10.497131528988263,1,1
13,3,64.54462301707406,438,1,69.51989446297038,0,15.13604073320854,1,1
6,5,83.33003654430667,229,1,20.106524926890792,0,16.985730116742467,1,1
12,1,64.88243306291506,424,1,45.30569118976239,0,5.969516232640885,0,1
11,2,86.30000885436306,181,3,76.68939264264763,1,22.43622081773763,2,1
14,3,56.45621050577776,342,1,30.23352465305189,1,23.07174682312596,2,1
12,3,59.78095798851296,326,2,63.079394108897134,-1,19.83886298648816,1,1
8,3,91.82258459727998,183,1,23.80933262881543,-1,10.613198913872207,0,1
16,3,75.4379385376626,449,0,19.2431522225234,1,23.594644152515258,0,1
11,4,70.1457031164131,347,2,57.09094740325384,1,21.210594103073603,0,1
11,7,97.25014745290657,363,1,70.75098964774259,0,0.0,0,1
8,4,85.93151460794098,307,0,20.20303596110351,0,17.11317029425544,0,1
10,6,92.46508234640541,223,2,92.59986271356236,1,34.331564940070805,0,1
8,5,80.00509513215003,112,2,30.319503642772016,1,24.71925093663561,1,1
11,1,100.0,306,2,20.797777734337004,1,26.53454640879411,1,1
18,2,74.74583367328246,721,3,28.24290175151895,-1,7.988777882709175,1,1
6,6,100.0,127,0,25.261521087865773,1,16.256412361475196,0,1
5,3,81.26360751880105,152,1,18.16071855516541,-1,13.16863900482756,1,1
17,6,62.14587526104705,519,3,81.80553113008366,1,14.977648498885328,0,1
11,7,87.7941849489773,291,1,54.59839972696999,-1,9.857006921557403,0,1
9,5,85.77715073746197,225,0,44.96674963408145,0,2.6471032660916443,1,1
16,7,69.38413822912923,281,1,95.55651342857198,0,15.643340408161231,0,1
9,2,70.93336867438342,60,2,43.39075483583117,1,7.1936237756274055,1,1
19,8,81.70362828298009,305,1,25.027545344247045,0,20.86023744055136,1,1
14,7,86.19697378297577,306,0,34.66386027339367,-1,14.69312380615899,0,0
10,4,52.352040605447186,337,2,31.50698802297368,1,0.0,0,1
20,5,94.63745743028564,483,3,54.886715160697435,0,28.818293630428357,1,0
9,1,76.06602431422027,187,3,36.23546115591165,0,19.353203803530043,3,0
14,3,66.01903018722189,250,0,56.44550549677256,1,10.420367716420373,0,0
13,3,93.29279861742317,393,2,70.23640824521101,0,11.636135435977533,1,0
17,2,81.71658424697853,609,3,79.95689071419321,1,2.7187965992580914,2,1
18,5,96.59398932138706,603,3,73.91420031405077,0,14.37582150841627,0,1
12,5,87.25542715575706,358,1,28.503164481072485,1,21.811801333529523,2,1
8,2,81.98182596462345,105,3,20.43097473184784,1,32.449174627747134,0,1
13,6,80.16724066023812,288,0,58.82051431911258,0,14.113262163371495,0,1
9,1,87.79255312667365,365,1,27.902061208733066,1,15.489732731980228,1,0
20,4,77.03762489428804,679,0,17.644034959436194,0,26.925199800399206,1,1
12,1,71.769128935042,152,3,57.43849086814755,1,3.4118547491257836,2,1
10,1,89.31890947185573,245,0,39.41147665970159,1,16.456161387651772,0,1
12,3,80.26614590266685,334,1,78.05341107446534,0,7.437465188730026,1,1
6,3,82.40281177682807,113,1,38.27724674935762,0,16.31162201209187,1,1
8,1,95.07255803385529,52,2,98.08454233502324,1,24.367472394406718,0,1
16,5,80.6334807071711,412,0,78.26708721346372,-1,0.0,1,0
9,6,82.18040710650149,168,1,15.192389933997593,0,26.11162474236619,1,1
7,0,74.80420586258882,131,0,55.798546632064856,0,18.596816940793623,1,1
14,2,87.16887920778221,310,3,60.63584510926993,-1,16.399087805774638,0,1
16,5,86.19793495216106,382,0,72.57724396134378,1,28.45999664724023,0,0
14,3,92.8093015814867,348,1,54.80171173303824,0,7.093329996803812,0,1
15,5,75.05045395591749,268,2,53.509923857311584,0,1.6019254933965748,1,0
8,2,76.50619636491777,185,0,43.11447505098515,1,4.755743724702233,0,0
6,6,91.50564878974563,65,1,34.43152455092564,0,20.327064043520746,1,1
18,4,85.02655604035436,494,1,95.1580190779061,0,10.05037091481718,1,0
10,2,71.12538248568767,21,0,38.58370026709348,1,6.264647077531642,2,1
10,4,97.678648812814,226,2,15.707919212229761,1,5.2264726616831005,3,0
17,6,61.61859317919699,550,2,25.055626536407104,1,16.747574608819384,0,0
14,5,91.41141703916502,231,0,87.15489724371606,-1,14.724608020726874,3,1
13,5,66.81745556802164,399,4,62.797011321104556,-1,0.8120800471138327,1,0
20,6,100.0,684,1,80.0902494439359,0,1.1458046639879438,0,0
9,4,63.46480327713252,10,2,82.79033915257249,-1,9.731224440404826,1,1
15,8,95.82700782247298,356,0,84.0912795289966,0,24.180929192177246,0,1
12,0,81.02038767986507,23,2,59.555233697014785,0,10.741067578850952,1,1
13,2,77.60076916193508,312,1,25.94085361291944,0,0.235176953037584,4,1
18,1,84.22475987761314,448,3,23.34094770125276,0,14.133806418651,2,1
14,1,89.58280406989375,71,3,61.65859783376012,0,15.380495062189107,0,1
14,6,71.14719397202957,565,0,42.98629183171088,0,0.14944325811143955,1,0
16,8,72.21054729797713,436,1,60.22434171211906,-1,2.8220805961578233,2,1
10,3,89.79525838135463,182,3,54.86300598140783,0,22.439383835236395,1,1
8,3,61.511884556204805,293,1,64.19782717277937,0,2.6957220675278997,0,1
7,8,74.98925088169497,74,0,12.89006116629088,1,22.860827246907522,1,1
4,4,100.0,60,1,12.955301256711103,1,0.0,4,0
20,3,70.38384442492863,132,3,74.94356537636578,1,0.0,0,0
7,9,95.77363350111703,275,5,27.381451944044784,0,15.231465499692233,1,0
11,2,74.96859077543425,304,4,68.69786159728507,-1,7.453618239063121,0,0
10,5,88.10854173756573,302,0,59.191831971230904,-1,9.652149561032205,1,1
13,5,89.85226828715462,356,1,98.36150242641611,1,16.516552719015806,1,0
15,4,95.54748082219537,443,1,85.1865290994756,-1,9.358554911828179,0,1
15,3,79.5969540782467,384,2,47.18210691982145,0,5.518578229120772,1,0
9,6,100.0,244,0,65.47715380838486,-1,19.905037284106122,0,1
11,3,74.92796122497784,284,1,20.556051150292483,-1,16.8071115594577,1,1
13,2,84.81064496319472,261,1,44.77474386661429,1,15.43255240191732,0,0
11,1,84.9433231866113,270,1,76.04989669808869,0,14.818562696460898,0,1
18,2,68.53638256060702,489,3,66.04044257157884,0,6.980650762256516,3,1
13,1,78.56953294025055,336,1,53.602419193962206,-1,4.895756135763776,0,1
14,3,83.93816199086089,184,1,25.887619364740218,0,11.55269025378648,0,1
14,8,76.81454748244697,199,1,82.28313335417901,1,7.146440087936803,0,1
16,1,100.0,538,3,34.584994397041925,0,14.875239493883523,1,0
12,4,71.93651591680563,270,1,83.84311734957186,1,11.083589095462214,1,0
6,8,96.15309361768513,178,0,65.04481565154941,-1,15.180088252140612,0,1
13,3,92.27751775778543,211,3,43.545828515390866,0,14.071054860828188,0,0
9,3,81.83365438594875,118,4,13.654469976399234,1,32.652696693949466,1,1
9,7,71.61749135377303,164,1,30.91769599099392,1,1.1380357461055048,1,1
14,4,72.78093615529876,325,2,90.01638329393475,-1,13.126527267521222,1,1
16,2,75.78439240940189,314,0,83.61769095061457,-1,3.922941012229213,0,0
12,1,60.571104616644845,424,0,61.736798164068816,0,10.16929096522566,0,1
13,7,69.9584148904085,343,1,51.969021756591424,-1,6.829939925360884,0,1
18,5,64.21028181563629,716,1,68.24284113970982,-1,21.389743917776215,0,1
12,2,98.1505000381326,338,3,51.96233150589713,0,0.26088003671841165,1,0
22,6,89.42154870865862,125,3,67.98743566472263,0,22.80807560086921,0,1
14,3,91.43168918638553,468,0,37.66636896941421,1,20.296891081501496,1,1
4,3,89.06598341850338,51,1,85.46474961203276,-1,35.554157406451324,0,1
15,1,84.00361148000997,402,0,73.172610411874,1,33.030124437669166,2,1
13,5,99.52816398554964,244,3,39.69780655849226,1,7.020784112961795,1,0
17,3,74.67084813121915,716,2,84.7599503341097,1,27.368593065974203,0,0
14,4,83.28003586440454,511,1,53.8608277767861,1,11.756394665944125,1,1
11,4,90.96470593388948,209,1,25.717497826371535,1,18.044566615733906,0,1
7,7,66.14548921772645,167,2,16.994121580317398,1,32.20091280167028,2,1
11,4,100.0,296,0,72.96451728734984,0,7.417842619414197,2,0
8,3,82.34278915333104,255,1,87.86087237872096,0,15.559402179970805,0,1
9,2,83.7038734069071,227,3,82.66977897350893,1,0.0,0,0
14,2,97.08253638009906,235,6,69.00859271999367,0,23.879325447984122,0,1
18,2,92.97946399612269,346,4,22.723755004429123,-1,36.02649869051849,0,1
13,4,82.45693623275751,324,2,18.463966837898816,1,20.73256371578715,0,1
7,4,83.5615532571765,244,1,41.052666071055285,0,28.681154180497124,1,1
13,4,63.95021762862425,369,3,86.9419801358892,1,26.419506102101103,0,1
16,4,75.32241066580029,301,1,96.55626432759978,-1,7.933983332788324,1,1
9,5,88.20652259390752,271,1,31.722476936236415,0,18.242013953637315,3,1
